full_name,a,e,i,om,per_y,diameter,rot_per
" 76836 (2000 SB310)",5.242398521380115,.09934531546335436,23.75278005142399,300.3857315448866,12.0033715934976,,
" 76837 (2000 SL316)",5.204064413669455,.09178731884736421,20.74233878586601,296.1287194961147,11.8719537874927,,
" 76838 (2000 ST347)",5.15239068255529,.1139002786132302,18.98357030077378,278.5952519315678,11.6955697021912,,
" 76840 (2000 TU3)",5.203135083534545,.07876678618166454,3.678853657336656,5.681968897351567,11.8687738292054,,
" 76857 (2000 WE132)",5.27236766636606,.09308657294597458,22.97723908741759,61.3472207686156,12.1064478124186,,
" 76867 (2000 YM5)",5.175599146848524,.02950387372380966,28.74814897095466,38.515748800083,11.7746810305822,,
" 77860 (2001 RQ133)",5.088547956752516,.06119695705487123,3.282177067939303,77.66760521675936,11.4788666324602,,
" 77891 (2001 SM232)",5.120271782489864,.1653791310807421,14.25010249302374,32.09976530766443,11.5863787985934,,
" 77894 (2001 SY263)",5.123935821306366,.06331374040206067,26.48169294933106,273.2855781497879,11.598817748321,,
" 77897 (2001 TE64)",5.22049617942166,.05930325313453343,7.002939918582675,18.8406706509632,11.9282264588896,,
" 77902 (2001 TY141)",5.168951547581726,.02140010846689117,8.586231137190618,59.52644901066633,11.7520030121788,,
" 77906 (2001 TU162)",5.300887997907629,.06538074626561767,3.500096184708821,246.95725647876,12.2048134176468,,
" 77914 (2001 UE188)",5.284722960311933,.02515790710323117,19.79079677511311,78.05575972728917,12.149028203486,,
" 77916 (2001 WL87)",5.244327442792319,.08472202749605912,6.377910463944784,11.17692413854581,12.0099970980478,,
" 78799 (2002 XW93)",37.6342198095108,.244535652410741,14.35161851201422,46.81672364931066,230.878014005689,,
" 79360 Sila-Nunam (1997 CS29)",44.13292783652987,.01594569891863701,2.237322239147826,304.3208723676082,293.192132551254,,
" 79444 (1997 UM26)",5.217152216740544,.02933901815234775,11.98209863217689,165.0218186261898,11.9167674458084,,
" 79969 (1999 CP133)",35.02603432699126,.08668816078266856,3.170891245415503,334.1643270810622,207.297782172969,,
" 79978 (1999 CC158)",54.32500810701195,.2794695638034679,18.70602859652439,337.0195151676622,400.412753755936,,
" 79983 (1999 DF9)",46.66292287680211,.1477613906422293,9.798854342831483,334.8136035111918,318.761682375759,,6.65
" 80119 (1999 RY138)",5.200392813592543,.1465185972676002,29.40064093073629,312.4564374128712,11.8593920548436,,
" 80251 (1999 WW11)",5.049241580749945,.04800206006609494,3.709780856867548,236.9017606436258,11.3461214309209,,
" 80302 (1999 XC64)",5.159377766077439,.0234063506541224,17.33112282380033,105.0738874369743,11.719368058698,,
" 80638 (2000 AM217)",5.243371126075281,.08390411991247097,5.376876473006464,108.4796726630435,12.0067121666121,,
" 80806 (2000 CM105)",42.40318958674965,.06685481750233191,3.756120030659622,45.65781784626781,276.125166485828,,
" 82055 (2000 TY40)",5.144835755456217,.05730170775192961,36.56621824244118,156.6720139926585,11.6698553929008,,
" 82075 (2000 YW134)",58.33993829346399,.2940469385165587,19.76854471414104,126.940965251471,445.612279968148,,
" 82155 (2001 FZ173)",85.8245729536888,.6225372409085255,12.70851864652962,2.37582445222788,795.107186805873,,
" 82157 (2001 FM185)",38.71774242230999,.05810917185779772,5.361541985064052,150.7202808012452,240.920214776357,,
" 82158 (2001 FP185)",220.7545066940044,.8449227571457028,30.77926236418173,179.3288940229748,3279.99037979859,,
" 83975 (2002 AD184)",5.185218903393375,.03969997309339943,10.93663345352139,113.947508194341,11.8075242372019,,
" 83977 (2002 CE89)",5.093833196041585,.0777167076090773,9.653743485373955,148.5072277365429,11.4967551268151,,
" 83978 (2002 CC202)",5.190854668291776,.0767990585264683,4.43663506549142,89.25581149914711,11.826779694944,,
" 83979 (2002 EW5)",5.200088860316591,.07328407037652933,8.517698482168852,84.3631091841967,11.8583523309643,,
" 83980 (2002 EP9)",5.204388446811707,.09933593191905059,9.56406407419993,244.2277418143237,11.8730626226453,,
" 83981 (2002 EJ22)",5.301836220804077,.02483734132366574,7.025301307895805,60.60092708905857,12.208088359805,,
" 83983 (2002 GE39)",5.19453164168975,.126402084181503,55.41773608746406,172.9544549728757,11.8393482767727,,
" 83984 (2002 GL77)",5.359990089265087,.0397997888120136,5.683050713718522,109.8874359771432,12.4094971109266,,
" 84522 (2002 TC302)",55.56766946116579,.2973267180764416,35.05268047394325,23.86705600421772,414.229930707185,,5.41
" 84709 (2002 VW120)",5.242413813154675,.06710360664160715,14.81967721240171,279.4336971164054,12.0034241132513,,
" 84719 (2002 VR128)",39.48177864018619,.2622852298070505,14.01980231017938,23.10381507874204,248.086576553517,,
" 84922 (2003 VS2)",39.59847779219599,.07942020641144092,14.7687566356785,302.8268417647861,249.187320127594,,7.42
" 85030 Admetos (2804 P-L)",5.288689704894996,.07816447217001034,22.64734309215086,191.2784479919484,12.1627094695706,,
" 85394 (1996 RT32)",5.170639092769747,.05127535902622076,5.615002879911868,123.7096008522948,11.7577586246679,,
" 85498 (1997 TQ12)",5.262359310164991,.06063779891961688,3.842665492359537,236.6622098796693,12.0719922896799,,
" 85627 (1998 HP151)",43.89981529881857,.08493794540936936,1.513435746395979,55.94692770106702,290.872217480215,,
" 85633 (1998 KR65)",43.35833377086394,.03341718790419443,1.189947902780438,101.938244255875,285.507209026739,,
" 85798 (1998 VA50)",5.187335158267917,.06087153860896263,32.04056452550486,227.3846904784031,11.8147535212273,,
" 85807 (1998 WR10)",5.175544305454985,.08843033320260607,26.49768762507192,237.8498177830426,11.7744938817554,,
" 85822 (1998 XC17)",5.174119585633675,.1277049411484491,11.31920517123797,86.90504507614563,11.7696323060545,,
" 86047 (1999 OY3)",43.69041508283306,.1687481175166537,24.27786793971069,301.8740566521627,288.793529428795,,
" 86177 (1999 RY215)",45.17840075069499,.2363575563246795,22.21312889315361,326.6596812951196,303.671813104616,,
" 86377 (2000 AQ12)",5.099088941102495,.06155648777193561,11.52159276893985,276.0167808987239,11.5145529997911,,
" 87269 (2000 OO67)",562.072028019874,.9630112603123476,20.07230568628126,142.3903575251659,13325.8880809145,,
" 87555 (2000 QB243)",34.78501285581805,.5616973608048081,6.792765420108482,330.2033041688722,205.161778195302,,
" 88225 (2001 BN27)",5.20580024224315,.06774957887358725,35.10160051481041,135.0393270190202,11.8778941621628,,
" 88227 (2001 BU42)",5.163803788905312,.06494810081491942,9.847361221461421,249.7660812666218,11.7344516547215,,
" 88229 (2001 BZ54)",5.241296287443757,.01530600142040232,8.789275237199222,97.82839480393466,11.9995861616954,,
" 88240 (2001 CG21)",5.26959286499811,.03707536582690934,11.45683891696537,188.1865805839408,12.0968917923066,,
" 88241 (2001 CD23)",5.206945196671744,.02997996623344256,5.193853621576048,317.7837524093135,11.8818129819312,,
" 88245 (2001 CH49)",5.26545108648917,.1161383577124689,8.799815979801714,124.8979464482833,12.0826327779304,,
" 88267 (2001 KE76)",42.89738535461132,.0272644587674231,.4959210359804472,113.2688146843555,280.966431503834,,
" 88268 (2001 KK76)",42.37119553117455,.01418252666220412,1.887630925763647,86.96536003643396,275.812712492182,,
" 88611 Teharonhiawako (2001 QT297)",43.89419724334868,.02987949299397506,2.586880408680475,304.8356745822136,290.816382941108,,
" 88775 (2001 SY76)",5.119828293807677,.04699679767742133,4.096363100617109,214.5470066489665,11.5848735123071,,
" 89829 (2002 BQ29)",5.21276950503495,.05148968177679718,14.34424998384488,74.41541344971453,11.9017544318452,,
" 89836 (2002 CM15)",5.139149138062844,.01375980983620089,2.374557907840603,86.55254173299609,11.6505125999962,,
" 89841 (2002 CM41)",5.181736186220187,.04530680052222126,14.40712796787822,203.4305301616152,11.7956302278008,,
" 89844 (2002 CP64)",5.181018401423557,.09066166728860867,19.01715773114167,5.955233733447107,11.7931793800947,,
" 89852 (2002 CY82)",5.173399370605098,.05502858844055933,4.152312327994506,59.14681550029129,11.7671749688375,,
" 89858 (2002 CK96)",5.207088694774521,.04280452155514328,10.56298635346577,154.1314546272111,11.8823041612993,,
" 89871 (2002 CU143)",5.163167115540318,.03668699036243098,10.75881391801946,168.2266372297225,11.7322815153717,,
" 89872 (2002 CZ144)",5.249715148331929,.04408640323751774,3.582449423722738,291.2093786348041,12.0285093700031,,
" 89878 (2002 CL207)",5.122326830845126,.04774816212862518,1.747432947950418,72.60443377584468,11.5933548807244,,
" 89886 (2002 CT230)",5.224222490470614,.06350605399565494,10.45466703335787,224.5977969919427,11.9410000184913,,
" 89898 (2002 CY279)",5.14092909705668,.02977917583518721,.4641037430460671,191.4778247464304,11.6565659065773,,
" 89913 (2002 EC24)",5.246835443741482,.08341602410756166,1.62477987569804,175.9115059757048,12.0186134607864,,
" 89918 (2002 ER33)",5.115197994145889,.03215918239031099,7.634243841328892,37.9500666144517,11.5691612746512,,
" 89922 (2002 EV45)",5.153976849114926,.04823298504927442,3.168195024822783,311.9717310535033,11.7009708500381,,
" 89924 (2002 ED51)",5.270830343026555,.02922753397413059,1.222906969338108,20.4395317698854,12.101153179381,,
" 89927 (2002 EP61)",5.290490755936133,.03376325795383159,2.170332899726069,228.5368997035115,12.1689229723427,,
" 89934 (2002 EH95)",5.19810369952305,.07705505394826463,7.845398314410181,5.466690913457736,11.8515624981614,,
" 89935 (2002 EL138)",5.234750820673818,.06522817511662032,3.17016121051416,143.3627494773696,11.9771150892369,,
" 89938 (2002 FR4)",5.197263711980342,.07529507613425301,32.00062238149138,23.10620142848366,11.8486898844406,,
" 89940 (2002 FG8)",5.233627489019546,.08294803194591614,25.26147772717492,185.152008276926,11.9732600201564,,
" 90337 (2003 FQ97)",5.238204256912653,.0777749948931592,19.34466363043651,232.9181559572276,11.988969242115,,6.898
" 90377 Sedna (2003 VB12)",532.2664228381449,.8569625049608591,11.92861314743835,144.5297633472564,12280.0972935994,,10.273
" 90380 (2003 WX68)",5.157340483867459,.100518031816505,9.936377679299907,71.85939776298304,11.7124273080761,,
" 90482 Orcus (2004 DW)",39.43854693793646,.2191615879728895,20.54780798435962,268.4513444224573,247.679213883615,,13.188
" 90568 (2004 GV9)",41.99964910194448,.07889900661276437,22.00965311898384,250.5615868657415,272.192838918251,,5.86
" 90569 (2004 GY14)",5.261567173672546,.02820746669018654,3.678347222267386,303.461329200157,12.0692666189704,,
" 91133 (1998 HK151)",39.26477813799701,.227173397545166,5.942888559750556,50.24444085964308,246.044082261237,,
" 91205 (1998 US43)",39.43338645538736,.1326461988477717,10.59940862690752,223.8361202661863,247.630602719596,,
" 91554 (1999 RZ215)",101.0519669564872,.6935077264328587,25.54037100970416,341.6716185685217,1015.84011605838,,
" 95569 (2002 EC114)",5.309105781645673,.05224722817084823,2.162233002842208,89.59090088771144,12.233205465957,,
" 95625 (2002 GX32)",53.01663721278953,.3762331810277538,13.93732146642978,28.15760824345855,386.034810237806,,
" 96295 (1996 JF7)",5.249692723430136,.08964076809159292,4.107884874666194,132.2932569260259,12.0284322978632,,
" 96337 (1997 LG2)",5.310149370878867,.04400685898119732,6.85695494041408,103.6309064755684,12.2368125900316,,
" 97893 (2000 QV65)",5.26199609299741,.1028531746523054,9.88890660394614,93.49116826823581,12.0707424664752,,
" 97973 (2000 QB165)",5.175645587335754,.05918751635266193,14.06214753723491,197.1907406027854,11.7748395116977,,
" 98037 (2000 RE20)",5.260601032114182,.06281992062303415,7.39406957415556,301.4242511135112,12.0659424901404,,
" 98116 (2000 RA103)",5.204742026472941,.1276985302526413,14.53975933581314,323.8763233477841,11.8742726047993,,
" 98139 (2000 SG53)",5.257282106295553,.06958809286161331,6.961696006595033,202.9076055955726,12.0545256432231,,
" 98143 (2000 SS60)",5.328628838094906,.02505023560597243,3.182709907135451,14.52669665182181,12.3007448022339,,
" 98153 (2000 SY68)",5.31855690097109,.03066028844407252,5.323335983783262,18.98081561831817,12.2658858067242,,
" 98361 (2000 SG361)",5.122989958474065,.1034094929984827,10.04681299075502,95.93235237396337,11.5956062372847,,
" 98362 (2000 SA363)",5.084346283369253,.01976622262919631,25.69004206405798,297.2355906653869,11.4646522166795,,
" 99306 (2001 SC101)",5.163253937317033,.02073659054457475,5.528632375747217,134.2947342749109,11.7325774447263,,
" 99308 (2001 SD233)",5.10944627005222,.02070942717947495,29.89854026988586,28.14207865588938,11.5496535504784,,
" 99309 (2001 SH264)",5.228847335934242,.03311763241891882,9.5729816790383,286.6670369269197,11.9568600341339,,
" 99311 (2001 SQ282)",5.15840751563394,.04553302044635238,14.38933281389086,194.4781948201077,11.7160623730205,,
" 99323 (2001 TE205)",5.196552409420485,.01091232632776878,17.24618656633716,61.85964237851788,11.846257532859,,
" 99327 (2001 UP32)",5.095889938871764,.02468003396010702,5.129598938623348,58.27530701019474,11.5037189165055,,
" 99328 (2001 UY123)",5.200861803662921,.07378847509274256,16.83225613884672,144.5880580847085,11.8609963747606,,
" 99334 (2001 VC92)",5.325472030598501,.08413363641284005,29.64917169718496,82.45831125558558,12.2898155370613,,
" 99368 (2001 XE221)",5.274722872565058,.01639964518729527,5.845464498372486,256.5985246253439,12.1145607799029,,
" 99464 (2002 CC91)",5.24676281198108,.04420136127646115,2.87365385411543,73.41357287601737,12.0183639017785,,
" 99943 (2005 AS2)",5.279821878006737,.1070814106835143,13.54347527679061,116.2792410231758,12.1321315051406,,
" 99950 Euchenor (1973 SC1)",5.137784277785745,.07890847835589794,21.85125580039512,167.6889813948552,11.6458716762919,,
"100475 (1996 TZ36)",5.278464170147306,.0401780895536749,2.279251530793916,229.2348422570649,12.1274521338398,,
"100619 (1997 TK14)",5.150880263967229,.08142551450757671,18.03510762914739,187.5714045535109,11.6904272608664,,
"100624 (1997 TR28)",5.235518576968135,.1229837788770305,4.371670256969007,187.3567584784544,11.9797501265968,,
"101405 (1998 VJ3)",5.194470370939531,.06855085932402467,6.538560129122585,234.3680206536828,11.8391388054493,,
"101466 (1998 WJ15)",5.248381770995442,.07676776329602061,11.92396892364826,82.06656298275088,12.0239269718499,,
"101492 (1998 XT1)",5.171823413980702,.05695242981480412,21.93487549169726,230.022408033604,11.7617984812566,,
"101612 (1999 CS8)",5.180873191798693,.09018213056492456,26.24084268899601,66.48215428161316,11.7926835882381,,
"103508 (2000 BV1)",5.290781742754018,.0296400303347402,3.571318737225083,152.9253085596053,12.1699269561958,,
"103989 (2000 DC94)",5.333110254751861,.0720575761243922,3.074488547404729,61.15663903701429,12.3162655917612,,
"105654 (2000 SX26)",5.253228424205934,.137758223156696,4.839079264112168,264.026517033989,12.0405861799247,,
"105685 (2000 SC51)",5.268692283851351,.05836132820416121,15.5440151961635,195.5499636459456,12.0937908599893,,
"105694 (2000 SV62)",5.237379395740782,.1062602648263179,24.06310560307955,6.523725484959909,11.9861374951818,,
"105720 (2000 SR79)",5.28901773195659,.05532859587832788,9.823047186363203,45.26840318072726,12.1638410616856,,
"105746 (2000 SP92)",5.252375589803163,.07447229622776814,19.89248147384939,323.3339725801976,12.0376542088056,,
"105803 (2000 SH132)",5.262382405365492,.07795049124315873,27.98418261477561,328.9085087664073,12.0720717612738,,
"105808 (2000 SZ135)",5.222981517922856,.01490559578833437,34.50712168105476,202.0672115689902,11.9367455366407,,
"105896 (2000 SG187)",5.260481350214108,.1276820787480831,10.7170241485957,50.44032916869656,12.0655307310939,,
"105901 (2000 SG192)",5.232950597669433,.02284436335178999,15.48793714061066,203.9156993490979,11.9709372524108,,
"105904 (2000 SB197)",5.202985988203888,.02795088466041644,8.3011041673248,176.67628044,11.8682636850174,,
"106001 (2000 SR283)",5.261352486833181,.02030373677358776,9.27456158663839,319.7919169003799,12.0685279361255,,
"106060 (2000 SS316)",5.18335212313677,.03127075461690783,17.43110112566994,252.0166530675281,11.8011484015262,,
"106091 (2000 SZ361)",5.164467245032882,.05134197903230599,8.53503455510689,138.5327533101791,11.7367132270724,,
"106143 (2000 TU44)",5.106656946319062,.06590164456405845,14.09839866394408,134.7192418303456,11.5401971464299,,
"106160 (2000 TG61)",5.290805149452219,.04876108711828139,15.14553512973054,131.0400341373767,12.1700077168857,,
"107004 (2000 YC112)",5.145155261251574,.1066559832572625,13.67119378158248,95.93830562268477,11.6709424959185,,
"107134 (2001 AE51)",5.153070349541606,.04598820195866288,5.634893033059638,119.3231172284603,11.6978839739275,,
"107178 (2001 BE25)",5.19571507087969,.1366585868466047,22.21875132582197,127.500968623136,11.843394405264,,
"107804 (2001 FV58)",5.269492603499157,.03154848244218228,6.937641545767077,346.8325486504206,12.096546553092,,
"109266 (2001 QL110)",5.189401281662236,.1641254239738517,23.3243232963291,319.3833488686943,11.8218129752004,,
"109549 (2001 QM257)",5.205483723999018,.07730623803985377,22.30960172521018,16.9011772930558,11.8768108955519,,
"110359 (2001 SA318)",5.25320812417208,.08880499840582358,3.439157680462174,92.94811797676444,12.0405163873939,,
"110380 (2001 SO343)",5.194480243504869,.08941396488154679,22.66993907603419,141.4657943263388,11.8391725575121,,
"110563 (2001 TQ109)",5.125632660853943,.07785612117522557,3.040125020154112,289.4274456271193,11.6045798117049,,
"110829 (2001 UT54)",5.255075130596313,.02108302149326629,4.751220251635615,86.11569965028153,12.0469358128585,,
"110832 (2001 UA58)",5.205457366177484,.02573564852614035,1.42801641141125,258.2507689583002,11.8767206888154,,
"110859 (2001 UW79)",5.152323950785479,.07489801084055747,3.23063899127616,72.50886982344898,11.6953424881891,,
"111113 (2001 VK85)",5.181919022461393,.05492345904440381,7.71308686052955,293.9224666070985,11.7962545420191,,
"111198 (2001 WX20)",5.123353254628759,.07510993081375594,1.11287857255469,348.1458068653833,11.5968397104737,,
"111231 (2001 WM60)",5.202469400583372,.06246970921403336,1.599803681744586,268.690015709804,11.8664961867213,,
"111571 (2002 AD13)",5.104629380822544,.03561518452853615,4.581502935515015,152.2812234018425,11.5333248864291,,
"111736 (2002 CH76)",5.148292584321014,.06491457021615803,7.227572830136389,130.681401675032,11.6816188787683,,
"111770 (2002 CY152)",5.217991021637925,.02208078452113476,4.39995880709859,232.1471962645953,11.9196414978527,,
"111771 (2002 CZ152)",5.074013969813861,.0660967720744484,1.991092114818936,171.231791017532,11.4297225993903,,
"111785 (2002 CQ186)",5.071510262746828,.05785444721416948,5.080431900254014,134.6767237523959,11.4212638681984,,
"111805 (2002 CZ256)",5.163866517879543,.09253884890749751,8.587667009840681,120.551141489115,11.7346654774327,,
"111806 (2002 CP270)",5.13081945886994,.08214653860348464,2.637824700478314,109.9281728635938,11.6221988570542,,
"111819 (2002 DD1)",5.233798348411721,.07382688468149894,33.43495840208239,137.4874238837511,11.9738463517105,,
"111932 (2002 GG33)",5.134714691742286,.007567756112556054,10.65710266846043,101.2537975465229,11.6354364390603,,
"114141 (2002 VX60)",5.131066226429385,.06900795551865491,19.68326670325028,79.92101953244548,11.6230373243265,,
"114208 (2002 VH107)",5.145095038620275,.05005053734721852,26.74941018664468,48.75922214741058,11.6707375887463,,
"114345 (2002 XN72)",5.303272401683256,.06439931240977075,16.68621261656699,271.9913803223189,12.2130491534741,,
"114694 (2003 FC99)",5.226241306078892,.1676740586163744,23.08484484705772,175.8792814669319,11.9479222942992,,
"114710 (2003 GX7)",5.137138346848002,.05717936238720855,28.46320017183157,186.423894103301,11.6436755372654,,
"116134 (2003 WZ142)",5.170834591998334,.05571989988081993,7.709898441107699,53.7452002155751,11.7584254632619,,
"116238 (2003 YJ12)",5.213408925204044,.05696806006174,9.084150709661131,345.5402720955609,11.903944377668,,
"116439 (2003 YN162)",5.140244748177668,.102332745912808,14.59342926270375,342.1583012145553,11.6542384404191,,
"116567 (2004 BV84)",5.248262940892275,.0526608776262461,5.215000710691775,258.2884052815154,12.02351861844,,
"116901 (2004 FX147)",5.160705052063461,.01009612211110389,11.65270564725653,210.8276519370586,11.7238906835348,,
"116930 (2004 GE29)",5.214458146466086,.01098105450545048,18.19684513956493,205.2523389988962,11.9075381394787,,
"116954 (2004 HS1)",5.188817817293821,.097152142319719,9.837708277564378,146.410675881459,11.8198192733121,,
"116969 (2004 HZ11)",5.217941261845408,.1239192487360158,28.17589313391758,210.7591339796612,11.9194709961774,,
"116970 (2004 HJ15)",5.115245084303727,.02129843717108757,2.919868947497255,228.6923589804268,11.5693210323629,,
"117385 (2004 YN20)",5.302082969006772,.04222115791356207,13.28336423361522,125.3688831848733,12.2089406189424,,
"117389 (2004 YD23)",5.160848239428692,.07460857880650562,25.19218879508782,130.0976753885486,11.7243786182194,,
"117395 (2004 YL35)",5.139650286502795,.03471947530213983,12.36286552854187,87.35018115569285,11.6522168058078,,
"117404 (2005 AC9)",5.119998729392605,.03045315490762322,22.81239831213466,105.0261101118484,11.5854519959042,,
"117423 (2005 AP18)",5.252862373546358,.0951799326021124,9.070050234654811,140.7137799486219,12.0393277001737,,
"117446 (2005 AV45)",5.19523370719558,.0802970690310329,6.065004179585201,112.1062580757,11.841748573697,,
"117447 (2005 AX46)",5.255973305365158,.05628465955636815,29.4679319249287,134.7897514114755,12.0500244602645,,
"117832 (2005 JL55)",5.117944360866302,.06591977181224765,9.181304959669212,184.3471068388941,11.5784798065852,,
"117851 (2005 JE151)",5.237726465413242,.04062511305141473,14.67771368042301,182.7986028176298,11.9873289575769,,
"118228 (1996 TQ66)",39.55097418335666,.1240639514257972,14.67302511968398,10.77768668436691,248.739054935392,,
"118378 (1999 HT11)",43.74218992948241,.1121692916737141,5.058201089806809,87.86439860059073,289.307028884355,,
"118379 (1999 HC12)",45.31362547852428,.2362120404633042,15.35649049357674,57.02421201485879,305.036225623196,,
"118624 (2000 HR24)",4.950980464019723,.1745585266217201,15.52580750552576,223.3805939786407,11.0165350682926,,
"118698 (2000 OY51)",43.45753115686547,.2305266561313728,11.23373577159336,285.0859466255434,286.487565940726,,
"118702 (2000 OM67)",97.78978094357947,.5988843866313919,23.39432786003944,327.1628221136521,967.048848595147,,
"118815 (2000 SM108)",5.271345879237549,.1756695565394529,1.971482518429159,17.50827114929086,12.102928630723,,
"119066 (2001 KJ76)",43.56022119716985,.07676021671189517,6.736378022264893,47.67533788917935,287.503619714672,,
"119067 (2001 KP76)",43.42153331090577,.1874169057257212,7.206324169745333,42.81069808005448,286.131673681183,,
"119068 (2001 KC77)",54.93030115306436,.3558183639721655,12.91288458751413,57.84706594647442,407.123500787189,,
"119069 (2001 KN77)",39.02005575159084,.2383906784015924,2.359497862148377,45.3541473215307,243.747421751828,,
"119070 (2001 KP77)",43.56126266314153,.1737737147697277,3.313927605557125,21.96022930917924,287.51393051033,,
"119473 (2001 UO18)",39.81608458705195,.2906435498573504,3.667771350554954,36.40972012112737,251.244190172392,,
"119528 (2001 US179)",5.184959880261492,.1014614525856471,15.71313254264161,128.4305942025156,11.8066394962384,,
"119878 (2002 CY224)",54.35232637588083,.3510294548543026,15.70087593596765,316.9990668630284,400.714823429614,,
"119951 (2002 KX14)",38.71730065273272,.04347429438542049,.4057602425168681,286.4761710613838,240.916091437372,,
"119956 (2002 PA149)",43.4992607606702,.1725637824990225,4.050496546673481,105.6528558858929,286.900309661805,,
"119979 (2002 WC19)",48.18208731331713,.2654889232904796,9.167425238275174,109.7773095583318,334.454171977339,,
"120132 (2003 FY128)",49.59644632236655,.2538957116389894,11.76022339789129,341.6930736656513,349.288302576718,,8.54
"120178 (2003 OP32)",43.05899733848756,.1043506465956923,27.18685084189755,182.9711028724838,282.555699092035,,9.71
"120181 (2003 UR292)",32.41570578332752,.174201702743792,2.719441498721625,146.5118960820257,184.561633393287,,
"120216 (2004 EW95)",39.43814057082989,.3159208188436747,29.27299724361143,25.72542743209072,247.675385835903,,
"120347 Salacia (2004 SB60)",41.96208425923912,.1062875140885041,23.94400982452931,280.2293374564792,271.827743206072,,6.09
"120348 (2004 TY364)",38.92621156164559,.06712160749071085,24.8498876658433,140.6159658731555,242.868622884674,,11.70
"120453 (1988 RE12)",5.174387311537569,.1408535159150568,15.28570780744527,174.3747786248076,11.7705458168913,,
"120454 (1988 SJ2)",5.194142814997292,.05312909512521612,15.28267977302549,169.2638156423399,11.8380189841236,,
"122391 (2000 QZ75)",5.197855689440933,.112949860909044,14.63327448315934,170.4174872346541,11.8507143219519,,
"122460 (2000 QB146)",5.221320593254784,.0771854550681122,17.88734444105124,163.2145136466137,11.9310521049922,,
"122581 (2000 RJ24)",5.183058770212619,.071179226107928,10.58555171572352,254.4778618935009,11.800146582917,,
"122592 (2000 RE29)",5.159653534231758,.04964218531662766,28.47178569296425,198.3794118356325,11.7203076695864,,
"122733 (2000 SK47)",5.108950767396405,.04332320955388905,22.02403879087299,189.1651653489658,11.5479735019109,,
"122860 (2000 ST132)",5.193611876348667,.056170229286796,13.91986919699685,271.3360110274536,11.8362039297234,,
"122862 (2000 SJ134)",5.274219477152331,.09648667163567856,12.11069057760495,320.5734692904909,12.1128265839174,,
"122962 (2000 SG215)",5.116146723094277,.07016586134297204,2.566506671045166,335.1710069375152,11.5723800671036,,
"123509 (2000 WK183)",44.61850804700763,.04976802817044095,1.96896933183441,185.6580088020559,298.04426441433,,
"124695 (2001 SR136)",5.208155933481461,.002634089799009738,11.9815918389159,199.0505474789222,11.8859574228722,,
"124696 (2001 SC137)",5.162821395750544,.06417545919064016,3.128190889762736,214.8249460969947,11.7311031647848,,
"124729 (2001 SB173)",5.188443962225093,.1000083377623397,8.079230587236076,180.467424865204,11.8185418668086,,
"124985 (2001 TK131)",5.183027478201759,.04793316261425944,12.15487837542377,157.4229369258249,11.8000397204134,,
"125045 (2001 TK211)",5.221304013445985,.0114572399325967,23.55328785631022,343.4268426183945,11.9309952761492,,
"125048 (2001 TW215)",5.27303343450024,.07510967809468752,17.0475677689045,353.6367346041176,12.1087409970341,,
"125059 (2001 TB233)",5.203899612842743,.05635803005558312,9.990440950511749,113.9942420560738,11.8713898554906,,
"125062 (2001 TG234)",5.181935159592263,.08328615658841629,15.72891444392783,302.1200120322995,11.7963096445354,,
"125106 (2001 UR39)",5.261188287367986,.1047546389755566,4.29719425107635,88.83832881962448,12.0679629776733,,
"125159 (2001 UV93)",5.23084370186885,.06608307265275312,15.33765358599238,104.6461337965344,11.9637083540751,,
"126154 (2001 YH140)",42.63699153907122,.1462139958929989,11.05981585931036,108.8174602189293,278.412052656949,,13.25
"126155 (2001 YJ140)",39.75194311150786,.2982177017327359,5.96695895563662,319.5243267326913,250.637324328725,,
"126619 (2002 CX154)",71.99109110192131,.472415696333896,15.95319421469139,346.9315041584006,610.838407128023,,
"126719 (2002 CC249)",47.25148702055706,.1954027452248205,.8378656391155687,248.1153404820635,324.811519330756,,
"127532 (2002 WH9)",5.137831507314888,.007241786307710905,10.94890290128243,90.90622674146461,11.6460322601944,,
"127534 (2002 WR17)",5.211569639038865,.04305813684584262,14.75740377557508,127.6992529304566,11.8976453813801,,
"127546 (2002 XU93)",67.49403590158703,.6889141948870271,77.89081366377221,90.2743730499857,554.506063524626,,
"127846 (2003 FO111)",5.276109156643963,.04587893917322955,6.186878707555214,276.5984296539688,12.1193369529472,,
"127871 (2003 FC128)",35.09949331042569,.08898645524493763,2.37265276024317,78.46330198254654,207.950262510366,,
"128299 (2003 YL61)",5.279736661238109,.06652543375455675,21.7992510013929,104.6783701818518,12.1318377858934,,
"128301 (2003 YZ139)",5.114275800343203,.05132273078061817,26.1238276248477,84.54780389948033,11.5660327951783,,
"128383 (2004 JW52)",5.156878995058911,.02872111949369202,9.718770987621326,207.7347378811453,11.7108552672472,,
"129130 (2004 YP20)",5.117925938750459,.06905289239555973,1.489241349666829,170.166531270442,11.5784172912794,,
"129133 (2004 YZ31)",5.189661954927187,.04286567680948666,23.19793904454438,105.98691796895,11.8227037338209,,
"129134 (2005 AC5)",5.229187920017607,.06484679052258228,14.76122232362657,99.01880798046797,11.9580282789493,,
"129135 (2005 AD21)",5.301668912162095,.03814318961790673,33.09962442998434,120.0514554444564,12.2075104932455,,
